"đá","𥒥","stone; rock",3,11,421,"254A5","standard"
"đá bóng","跢𣈖","to play football (soccer)",0,,
"đá hoa","𥒥花","marble",0,,
"đá lửa","𥒥焒","flint; silex",0,,
"đán","旦","[day, dawn, morning]",1,5,3550,"65E6","standard"
"đánh","打","to beat, to hit; to fight, to combat, to play",3,5,492,"6253","standard"
"đánh bóng","打𤊡","to polish",0,,
"đánh bóng","打𩃳","to crosshatch, to shade (a painting)",0,,
"đánh bóng bàn","打𣈖盘","play table tennis",0,,
"đánh giá","打价","to rate (something or someone), to assess, to value",3,,897
"đánh máy","打𣛠","to type (on a typewriter)",0,,
"đánh nhau","打憢","to fight, to battle (against each other)",0,,4450
"đánh thức","打式","to wake (someone)",0,,4118
"đánh động","打動","to alert, to warn",0,,
"đâu","兜","where; somewhere",2,11,224,"515C","standard"
"đâu có","兜固","not at all",4,,1893
"đâu đây","兜低","somewhere",0,,
"đây","低","here; this",2,7,87,"4F4E","standard"
"đã","㐌","already",1,5,11,"340C","standard"
"đã lâu","㐌𥹰","long ago",4,,2578
"đã từng","㐌曾","ever",0,,
"đèn","畑","lamp, light",4,9,993,"7551","standard"
"đèn điện","畑電","electric light; electric lamp",0,,
"đêm","𣎀","night",2,12,338,"23380","standard"
"đình","庭","communal house in the village",3,10,544,"5EAD","standard"
"đình chỉ","停止","to stop, suspend",0,,4696
"đó","妬","there; that",1,8,26,"59AC","standard"
"đô","都","[capital city, metropolis]",2,12,911,"90FD","standard"
"đô thị","都市","city",4,,1979
"đôi","堆","pair, couple; double",3,11,481,"5806","standard"
"đôi ba","堆𠀧","a few",0,,
"đôi bên","堆边","both sides",0,,
"đôi khi","堆欺","sometimes, occasionally",4,,1395
"đôi mươi","堆𨑮","about twenty, twentyish",0,,
"đông","東","east; eastern",2,8,200,"6771","standard"
"đông dương","東洋","Indochina",0,,
"đông dược","東藥","oriental medicine",0,,
"đúng","𠁦","exactly, correct",2,6,307,"20066","standard"
"đưa","迻","to give",2,10,157,"8FFB","standard"
"đương kim","當今","present, current",0,,
"đường","糖","sugar",2,16,129,"7CD6","standard"
"đường","堂","[house, bureau, palace]",2,11,129,"5802","standard"
"đường","塘","street; road; way; route",2,13,129,"5858","standard"
"đường phèn","糖𥽢","rock sugar, rock candy",0,,
"đường phố","塘庯","street",4,,1685
"đường đi","塘𠫾","way, footway",4,,2759
"được","特","to get; to obtain; to be able to",1,10,9,"7279","standard"
"đại","大","[big; great; very, much]",2,3,277,"5927","standard"
"đại","代","[era, generation]",2,5,277,"4EE3","standard"
"đại bản doanh","大本营","headquarters, head office",0,,
"đại công nghiệp","大工業","large-scale industry",0,,
"đại doanh","大营","headquarters, head office",0,,
"đại học","大学","university; higher education",3,,529
"đại nho","大儒","great scholar",0,,
"đại sứ","大使","ambassador",4,,1805
"đạn","彈","bullet, munition",3,15,1618,"5F48","standard"
"đạo","道","method, way; road, street",3,13,625,"9053","standard"
"đạo phật","道佛","buddhism; buddhist (verb)",0,,
"đảng","党","party; gang, band",3,20,515,"9EE8","standard"
"đảng sử","党史","party history",0,,
"đảng trưởng","党長","party leader",0,,
"đảng trị","党治","(one) party rule, (one) party government",0,,
"đảo","島","island",3,10,743,"5CF6","standard"
"đất","坦","earth; soil; land; ground",2,8,203,"5766","standard"
"đất khách","坦客","strange land, foreign land",0,,
"đất nước","坦渃","home country, homeland",3,,577
"đấu","鬥","to fight, to compete",4,10,1125,"9B25","standard"
"đấu","斗","peck, bushel",4,4,1125,"6597","standard"
"đấu giá","鬥价","to auction",4,,1375
"đấu tranh","鬥爭","to fight, to struggle for",4,,1955
"đấu đá","鬥跢","to struggle, to attack",0,,
"đấy","帝","there",3,9,662,"5E1D","standard"
"đầu","頭","head; top (of a multitude)",2,16,100,"982D","standard"
"đầu","投","[to throw, to fling, to send]",2,7,100,"6295","standard"
"đầu cơ","投机","to speculate",0,,
"đầu tháng","頭𣎃","beginning of the month",0,,
"đầu tiên","頭先","(very) first",2,,271
"đầy","菭","full, completely filled",2,14,330,"83ED","standard"
"đầy tháng","菭𣎃","one month old (age of a baby)",0,,
"đầy tuổi","菭歲","one year old (age of a baby)",0,,
"đầy đủ","菭都","entirely sufficient; complete",4,,1314
"đặc","特","[special, unique]",1,10,1229,"7279","standard"
"đặc biệt","特别","special; unusual",2,,293
"đặc khu","特區","special zone",0,,
"đặc quyền","特权","privilege, prerogative, special right",0,,
"đặc sản","特産","(regional) specialty",0,,3969
"đặc sắc","特色","special, of special quality",4,,1771
"đặc sứ","特使","special envoy, ambassador extraordinary",0,,
"đặc vụ","特務","secret service; secret agent",0,,
"đặc điểm","特點","characteristic, feature",0,,3375
"đặt","噠","to order, to command; to invent",2,16,349,"5660","standard"
"đặt giá","噠价","to fix a price",0,,
"đặt hàng","噠航","to place an order",0,,4337
"đặt tên","噠𠸜","to name, to give a name",4,,2273
"đẹp","𢢲","beautyful",2,16,189,"228B2","standard"
"đẹp lão","𢢲老","hale, hale and hearty",0,,
"đẹp lòng","𢢲𢚸","to be satisfied, to be pleased",0,,
"đẹp trai","𢢲𤳇","handsome",0,,4268
"đẹp ý","𢢲意","to be pleasing, to content",0,,
"đế quốc đức","帝國德","German Empire",0,,
"đến","𦤾","to arrive, to come",1,11,21,"2693E","standard"
"đến nơi","𦤾坭","to arrive; to be about to do sth.",0,,2976
"đề","題","topic, subject",4,18,1399,"984C","standard"
"đề","提","[to hold]",4,12,1399,"63D0","standard"
"đề cao","提高","to heighten; to think highly of",0,,4243
"đề cập","提及","to mention something",4,,2173
"đề dẫn","題引","introduction, preface",0,,
"đề phòng","提防","to take precautions, to beware",0,,2954
"đề tài","題材","subject matter, theme",4,,1153
"đề xuất","題出","to put forward (for discussion)",4,,2800
"đều","調","even; equally",2,15,152,"8ABF","standard"
"đều cũng","調拱","equally, also, as well",0,,
"đều nhau","調憢","equal",0,,
"để","底","to place; to set; to leave; to keep",1,8,19,"5E95","standard"
"để cho","底朱","so that, in order to",4,,1466
"để lại","底吏","to leave back; left over; to spare",4,,1081
"đệ","第","[sequence, number]",4,11,2282,"7B2C","standard"
"đệ nhì","第二","the second",0,,
"đệ nhất","第一","the first",0,,
"đệp duyên","𢢲縁","to make a match between two people",0,,
"địa","地","[earth, soil, ground]",4,6,1655,"5730","standard"
"địa chính trị","地政治","geopolitics",0,,
"địa chỉ","地址","address",4,,1708
"địa lý","地理","geography",0,,
"địa phương","地方","region; regional",3,,785
"địa thế","地勢","terrain, site",0,,
"địa trung hải","地中海","Mediterranean Sea, Mediterranean",0,,
"địa vực","地域","territory",0,,
"địa điểm","地點","location, place, site",4,,1534
"định","定","to intend to, to decide",3,8,450,"5B9A","standard"
"định liệu","定料","to make arrangements for",0,,
"định nghĩa","定義","definition",0,,4494
"đọc","讀","to read",2,22,181,"8B80","standard"
"đọc sách","讀冊","to read a book",0,,
"đỏ","𧹼","red",3,18,659,"27E7C","standard"
"đối","対","facing, opposing",2,14,206,"5C0D","standard"
"đồ","圖","thing, object; [chart, map]",3,14,629,"5716","standard"
"đồ","途","[way, road, path]",3,10,629,"9014","standard"
"đồ chơi","圖𨔈","toy, plaything",0,,3469
"đồ uống","圖㕵","beverage, drink",0,,
"đồ vật","圖物","things, objects",0,,4388
"đồng","垌","field; countryside, country; rural",1,9,65,"578C","standard"
"đồng","同","same; similar; Dong (Vietnamese currency unit)",1,6,65,"540C","standard"
"đồng","銅","copper; brass; bronze; coin, money",1,14,65,"9285","standard"
"đồng bạc","銅鉑","piastre; silver dollar",0,,
"đồng bằng","垌平","plain, lowland, level land",0,,
"đồng nghĩa","同義","synonym",0,,4784
"đồng âm","同音","homophone; homonym",0,,
"đồng ý","同意","to agree, to accord, to consent, to approve",0,,
"đổi","𢬭","to change, to exchange, to switch, to convert",4,18,996,"22DEE","standard"
"đổi mới","𢬭㵋","to innovate, to renovate",4,,2356
"độ","度","degree, measure",3,9,456,"5EA6","standard"
"độc","讀","[to read; to pronounce]",2,22,1319,"8B80","standard"
"độc","獨","[alone, single]",4,16,1319,"7368","standard"
"độc giả","讀者","reader",3,,522
"độc lập","獨立","independence, independency",4,,1470
"độc thân","獨身","single, unmated",4,,1059
"đội","隊","to wear (on the head); team",3,12,446,"968A","standard"
"đội hình","隊形","formation, line-up",0,,
"đội quân","隊軍","army",0,,
"đội trưởng","隊長","leader of a working gang; leader of a group",0,,
"động","動","to move",3,11,733,"52D5","standard"
"động từ","動詞","verb",0,,3594
"động vật","動物","animal",4,,2094
"động vật học","動物学","zoology",0,,
"động đất","動坦","earthquake, seism",0,,3695
"đời","𠁀","existence; world; generation; era",2,10,259,"20040","standard"
"đời sống","𠁀𤯩","life, lifetime, living",3,,668
"đỡ","拖","to support, to relieve; to hold up",3,8,812,"62D6","standard"
"đỡ lời","拖𠳒","to speak for (someone), to deliver a message",0,,
"đỡ đầu","拖頭","to sponsor (someone), to support (someone)",0,,
"đợi","待","to wait",4,9,1453,"5F85","standard"
"đủ","都","enough, sufficient; complete",2,12,337,"90FD","standard"
"đủ mặt","都𩈘","in full attendance",0,,
"đủ số","都数","complete, full",0,,
"đủ điều","都条","versed, knowledgeable",0,,4844
"đứa","𠁂","(person of low rank), bloke, lad, guy",2,11,332,"20042","standard"
"đứa bé","𠁂𡮣","a child",4,,2685
"đức","德","virtue, ethics, morality; Germany, german",2,15,301,"5FB7","standard"
"đức hạnh","德行","righteousness and good character",0,,
"đức tin","德信","creed, faith",0,,
"đứng","𨅸","to stand",3,19,408,"28178","standard"
"đứng gió","𨅸䬔","windless, calm",0,,
"đứng lên","𨅸𨖲","to stand up, rise",0,,3044
"đứng đầu","𨅸頭","to head, to be at the head of",4,,2338
"đừng","停","don't, do not",3,11,546,"505C","standard"
"ơn","恩","favour; [kindness, mercy]",4,10,1573,"6069","standard"
"ảnh","影","image, photo",2,15,97,"5F71","standard"
"ảnh hưởng","影響","to influence; influence, effect, impact",3,,754
"ảnh lửa","影焒","light of fire",0,,
"ấm","萻","warm",3,13,892,"843B","standard"
"ấn kiếm","印劍","seal and sword",0,,
"ấn độ","印度","India",0,,
"ấn độ dương","印度洋","Indian Ocean",0,,
"ấn độ giáo","印度教","hinduism",0,,
"ấy","𧘇","that",2,4,110,"27607","standard"
"ở","於","to be (somewhere); at; to live",1,8,16,"65BC","standard"
"ở chung","於終","to live together",0,,
"ở lại","於吏","to remain, to stay",4,,1576
"ở đâu","於兜","where",0,,
"ở đó","於妬","there; over there",0,,
